date	who	what	link	helper	counter	flag
2014-08-30	In a speech before the New York Bar Association last November that was widely shared on social media, Jed Rakoff, a federal judge in New York, argued that the focus 	 be on individuals, and that not prosecuting individual malefactors after the financial crisis, despite widespread indications of fraud, may “be judged one of the more egregious failures of the criminal justice system in many years”	http://www.economist.com/news/briefing/21614101-corporate-america-finding-it-ever-harder-stay-right-side-law-mammoth-guilt	1	22	BRIEFING
2014-08-30	If that is true for an individual, perhaps it 	 also apply to a company, or an individual employed by one	http://www.economist.com/news/briefing/21614101-corporate-america-finding-it-ever-harder-stay-right-side-law-mammoth-guilt	1	23	BRIEFING
2014-08-30	It raises a lot of questions about what a company can and 	 know about those customers	http://www.economist.com/news/briefing/21614101-corporate-america-finding-it-ever-harder-stay-right-side-law-mammoth-guilt	1	24	BRIEFING
2014-08-30	But fines pale before the other changes in the relationship between companies and the state in recent years, particularly the idea that the state 	 play a direct role in rehabilitating companies	http://www.economist.com/news/briefing/21614101-corporate-america-finding-it-ever-harder-stay-right-side-law-mammoth-guilt	1	25	BRIEFING
2014-08-30	” To the surprise of prosecutors and corporate attorneys, in July John Gleeson, a federal judge in Brooklyn, approved a deferred prosecution for a money-laundering case against HSBC, but stipulated that the bank 	 remain under court supervision	http://www.economist.com/news/briefing/21614101-corporate-america-finding-it-ever-harder-stay-right-side-law-mammoth-guilt	1	26	BRIEFING
2014-08-30	The authors conclude that in such cases the company itself 	 be held accountable	http://www.economist.com/news/briefing/21614101-corporate-america-finding-it-ever-harder-stay-right-side-law-mammoth-guilt	1	27	BRIEFING
2014-08-30	Many Colombians say the FARC’s leaders 	 at least serve similar jail time	http://www.economist.com/news/americas/21614157-government-and-farc-grapple-victims-truth-justice-and-mechanics-ending	1	28	AMERICAS
2014-08-30	He talks of a murder case where a jury foreman misunderstood the word “unanimous” and reported a guilty verdict when he 	 not have done so; that mistake, when it came to light, could be unpicked only by a presidential pardon	http://www.economist.com/news/americas/21614158-drive-abolish-jury-trials-twelve-clueless-men	1	29	AMERICAS
2014-08-30	His decision in July to reinterpret Japan’s pacifist constitution to allow for “collective self-defence”, in other words for Japan to help its allies 	 they be attacked, has not helped either	http://www.economist.com/news/asia/21614189-cabinet-reshuffle-poses-risks-japans-ties-its-neighbours-unwelcome-change	1	30	ASIA
2014-08-30	  But in celebrating victory, his supporters 	 not forget that Jokowi nearly lost the fight, having slipped from a 30-point lead in the polls to a virtual tie	http://www.economist.com/news/asia/21614236-indonesias-constitutional-court-has-confirmed-joko-widodo-will-be-next-president-he-faces	1	31	ASIA
2014-08-30	In the early days of independence, he says, the hardship was tolerable; given the oil money the country 	 be enjoying, it is so no longer	http://www.economist.com/news/asia/21614171-add-its-many-woes-timor-leste-has-succession-problem-passing-torch	1	32	ASIA
2014-08-30	His call this month for strict pay caps on the bosses of big SOEs 	 be read as a warning to them to fall in line	http://www.economist.com/news/china/21614240-reform-state-companies-back-agenda-fixing-china-inc	1	33	CHINA
2014-08-30	It was a “financial absurdity” and an “economic aberration”, he declared, and France 	 not be “aligning itself with the obsessions of the German right”	http://www.economist.com/news/europe/21614173-getting-rid-its-leftists-fran-ois-hollande-has-created-more-cohesive-government	1	34	EUROPE
2014-08-30	The upshot 	 be less muddle over French economic policy	http://www.economist.com/news/europe/21614173-getting-rid-its-leftists-fran-ois-hollande-has-created-more-cohesive-government	1	35	EUROPE
2014-08-30	A new minimum wage 	 also nudge wages up	http://www.economist.com/news/europe/21614178-germanys-economy-stutters-even-if-fundamentals-are-strong-watching-wages	1	36	EUROPE
2014-08-30	Gavin Hewitt, a former chief executive of the SWA, has claimed that Angus Robertson, the SNP’s leading MP in Westminster, tried to convey the message that the organisation 	 stay out of the debate	http://www.economist.com/news/britain/21614176-scottish-firms-worry-lot-about-separation-talk-about-it-less-grouse-more	1	37	BRITAIN
2014-08-30	Lower prices 	 persuade more firms to follow Edmunds	http://www.economist.com/news/business/21614186-tech-giants-are-waging-price-war-win-other-firms-computing-business-silver-lining	1	38	BUSINESS
2014-08-30	That sense of disappointment 	 be no surprise	http://www.economist.com/news/business/21614152-few-pioneering-businesses-are-developing-sustainability-policies-worthy-name-new	1	39	BUSINESS
2014-08-30	Little green men But why 	 firms make sustainability central to what they do	http://www.economist.com/news/business/21614152-few-pioneering-businesses-are-developing-sustainability-policies-worthy-name-new	1	40	BUSINESS
2014-08-30	EVEN as a child, she knew how poetry 	 sound	http://www.economist.com/news/obituary/21614085-simin-behbahani-lioness-iran-died-august-19th-aged-87-simin-behbahani	1	41	OBITUARY
2014-09-06	In this sectionThe long game The struggle for Hong Kong Wireless wheels The measure of Marina Googlephobia Reprints     That overdue clarity 	 guide the West in the ongoing struggle for Ukraine	http://www.economist.com/news/leaders/21615582-sad-reality-vladimir-putin-winning-ukraine-west-must-steel-itself	1	1	LEADERS
2014-09-06	And it 	 prepare its leaders for the longer and broader confrontation with Russia that lies ahead, which may stretch all round its borders	http://www.economist.com/news/leaders/21615582-sad-reality-vladimir-putin-winning-ukraine-west-must-steel-itself	1	2	LEADERS
2014-09-06	The measures under discussion in Washington and Brussels 	 be much tougher than previous sanctions, including the limp reaction to the annexation of Crimea	http://www.economist.com/news/leaders/21615582-sad-reality-vladimir-putin-winning-ukraine-west-must-steel-itself	1	3	LEADERS
2014-09-06	Every member of Russian’s craven parliament, security services and government 	 face visa bans and asset freezes	http://www.economist.com/news/leaders/21615582-sad-reality-vladimir-putin-winning-ukraine-west-must-steel-itself	1	4	LEADERS
2014-09-06	The offshore assets of top Russian kleptocrats 	 be identified and seized	http://www.economist.com/news/leaders/21615582-sad-reality-vladimir-putin-winning-ukraine-west-must-steel-itself	1	5	LEADERS
2014-09-06	Russia’s energy and defence sectors must be squeezed and its sovereign bonds 	 be shunned: Western lenders 	http://www.economist.com/news/leaders/21615582-sad-reality-vladimir-putin-winning-ukraine-west-must-steel-itself	1	6	LEADERS
2014-09-06	One aim of all this 	 be to bolster Ukraine’s hand in the negotiations that, sooner or later, it will probably have to enter	http://www.economist.com/news/leaders/21615582-sad-reality-vladimir-putin-winning-ukraine-west-must-steel-itself	1	7	LEADERS
2014-09-06	And even if Western punishment fails to modify his behaviour in the short term, the underlying goal 	 be to tame him (and perhaps his successors) in the future, for Ukraine is plainly not the end	http://www.economist.com/news/leaders/21615582-sad-reality-vladimir-putin-winning-ukraine-west-must-steel-itself	1	8	LEADERS
2014-09-06	Others 	 follow	http://www.economist.com/news/leaders/21615599-connected-cars-will-make-driving-safer-cleaner-and-more-efficient-their-introduction-should-be	1	9	LEADERS
2014-09-06	Governments 	 then set firm deadlines for all new cars to be fully connected and capable of platooning, and a date for existing cars to be retrofitted with a basic locator beacon and the ability to receive hazard warnings	http://www.economist.com/news/leaders/21615599-connected-cars-will-make-driving-safer-cleaner-and-more-efficient-their-introduction-should-be	1	10	LEADERS
2014-09-06	Motorists will then have the incentive, as well as the ability, to avoid the busiest places at the busiest times, and the dreadful toll that roads take in human lives 	 start falling	http://www.economist.com/news/leaders/21615599-connected-cars-will-make-driving-safer-cleaner-and-more-efficient-their-introduction-should-be	1	11	LEADERS
2014-09-06	Sigmar Gabriel, the economy minister, has suggested the company 	 be broken up	http://www.economist.com/news/leaders/21615602-germanys-opposition-american-technology-firms-short-sighted-and-self-defeating-googlephobia	1	12	LEADERS
2014-09-06	If Google abuses that power, it 	 be punished	http://www.economist.com/news/leaders/21615602-germanys-opposition-american-technology-firms-short-sighted-and-self-defeating-googlephobia	1	13	LEADERS
2014-09-06	But there is no reason to believe that the more dramatic remedies that German politicians want—that Google 	 be treated as an “essential facility” like gas and electricity networks, or that it 	http://www.economist.com/news/leaders/21615602-germanys-opposition-american-technology-firms-short-sighted-and-self-defeating-googlephobia	1	14	LEADERS
2014-09-06	It is understandable that a society scarred by state surveillance under the Nazis and the Stasi 	 be particularly wary, but it 	http://www.economist.com/news/leaders/21615602-germanys-opposition-american-technology-firms-short-sighted-and-self-defeating-googlephobia	1	15	LEADERS
2014-09-06	Rather than lobby the European Commission to clamp down on Google, they 	 push Jean-Claude Juncker, the new president of the commission, to make good on his promise to create, at last, a single market for digital services	http://www.economist.com/news/leaders/21615602-germanys-opposition-american-technology-firms-short-sighted-and-self-defeating-googlephobia	1	16	LEADERS
2014-09-06	The two leaders had indeed talked, he said, about “what 	 be done…to stop the bloodshed” and had found some common ground	http://www.economist.com/news/briefing/21615605-now-willing-use-russian-troops-more-or-less-openly-eastern-ukraine-vladimir-putin-has	1	17	BRIEFING
